schools,districts,countys,sat_pct_pass_gr12,act_pct_pass_gr12,pct_poverty,pct_asian,pct_black,pct_hispanic,pct_white,pct_mixed,pct_other_race,act_tst_tkrs_gr12,enroll_gr12,sat_tst_tkrs_gr12,school_score_class,school_pov_class
Merced High,Merced Union High,Merced,39.0,42.0,74.8,7.565982404692082,7.331378299120235,64.75073313782991,17.24340175953079,0.5278592375366569,2.5806451612903225,52.0,400.0,110.0,fair,medium
Gustine High,Gustine Unified,Merced,17.0,28.999999999999996,81.9,0.8802816901408451,1.056338028169014,77.8169014084507,17.6056338028169,1.4084507042253522,1.232394366197183,28.0,140.0,18.0,poor,high
Delhi High,Delhi Unified,Merced,17.0,22.0,83.4,2.454780361757106,0.12919896640826875,88.75968992248062,7.622739018087856,0.2583979328165375,0.7751937984496124,68.0,167.0,82.0,poor,high
Mammoth High,Mammoth Unified,Mono,57.99999999999999,79.0,43.3,1.4326647564469914,0.28653295128939826,54.44126074498568,40.97421203438395,2.292263610315186,0.5730659025787965,19.0,98.0,26.0,good,low
Carmel High,Carmel Unified,Monterey,78.0,77.0,13.900000000000002,5.408515535097814,0.6904487917146145,18.411967779056386,62.0253164556962,10.817031070195627,2.6467203682393556,121.0,207.0,59.0,excellent,very low
Greenfield High,South Monterey County Joint Union High,Monterey,8.0,9.0,85.6,0.1558846453624318,0.0779423226812159,98.36321122369446,0.857365549493375,0.0779423226812159,0.46765393608729544,53.0,268.0,106.0,poor,high
King City High,South Monterey County Joint Union High,Monterey,26.0,26.0,75.9,0.4351610095735422,0.34812880765883375,88.51174934725849,7.397737162750218,0.6962576153176675,2.610966057441253,35.0,221.0,70.0,fair,high
Monterey High,Monterey Peninsula Unified,Monterey,39.0,57.99999999999999,44.4,7.180254300673148,5.310396409872849,49.66342557965594,29.693343305908755,0.22438294689603588,7.928197456993269,45.0,348.0,280.0,fair,low
Seaside High,Monterey Peninsula Unified,Monterey,24.0,44.0,70.0,2.3741690408357075,5.7929724596391265,74.35897435897436,7.122507122507122,0.2849002849002849,10.0664767331434,34.0,276.0,177.0,poor,medium
Pacific Grove High,Pacific Grove Unified,Monterey,77.0,84.0,19.8,10.016155088852988,2.7463651050080773,19.38610662358643,60.42003231017771,0.9693053311793215,6.462035541195476,31.0,138.0,62.0,excellent,very low
Alisal High,Salinas Union High,Monterey,28.999999999999996,23.0,84.5,0.13386880856760375,0.13386880856760375,97.45649263721553,1.4056224899598393,0.1004016064257028,0.7697456492637216,206.0,651.0,232.0,fair,high
Everett Alvarez High,Salinas Union High,Monterey,30.0,28.000000000000004,69.4,0.5203816131830009,0.6938421509106678,92.15091066782307,3.512575888985256,0.5637467476149176,2.5585429314830876,122.0,607.0,161.0,fair,medium
North Salinas High,Salinas Union High,Monterey,36.0,32.0,69.0,2.270577105014191,1.0406811731315044,86.09271523178808,5.250709555345317,0.7095553453169348,4.635761589403973,50.0,498.0,118.0,fair,medium
Salinas High,Salinas Union High,Monterey,39.0,51.0,54.400000000000006,2.0089285714285716,1.1904761904761905,71.50297619047619,21.502976190476193,1.599702380952381,2.194940476190476,137.0,646.0,212.0,fair,medium
North Monterey County High,North Monterey County Unified,Monterey,27.0,24.0,80.8,0.4048582995951417,0.32388663967611336,85.82995951417004,10.850202429149798,0.24291497975708504,2.348178137651822,42.0,297.0,110.0,fair,high
Soledad High,Soledad Unified,Monterey,17.0,20.0,89.0,1.1726384364820848,0.5863192182410424,93.42019543973942,2.736156351791531,0.5211726384364821,1.5635179153094463,69.0,374.0,141.0,poor,high
Gonzales High,Gonzales Unified,Monterey,15.0,17.0,70.8,0.22779043280182232,0.22779043280182232,96.58314350797266,1.8223234624145785,0.11389521640091116,1.0250569476082005,63.0,182.0,54.0,poor,medium
American Canyon High,Napa Valley Unified,Napa,52.0,76.0,32.8,6.167664670658683,8.922155688622754,36.46706586826347,11.616766467065869,7.005988023952097,29.820359281437124,41.0,412.0,148.0,good,low
Vintage High,Napa Valley Unified,Napa,45.0,54.0,39.9,0.8820286659316428,0.3858875413450937,50.93715545755237,42.55788313120176,3.9691289966923926,1.2679162072767365,59.0,396.0,155.0,fair,low
Napa High,Napa Valley Unified,Napa,42.0,61.0,52.2,0.8942661756970015,0.7890583903208838,68.43766438716466,26.77538137822199,2.2093634928984742,0.8942661756970015,59.0,432.0,155.0,fair,medium
Saint Helena High,Saint Helena Unified,Napa,60.0,86.0,33.9,1.0373443983402488,0.6224066390041494,48.96265560165975,47.9253112033195,0.2074688796680498,1.2448132780082988,28.0,121.0,47.0,good,low
Bear River High,Nevada Joint Union High,Nevada,65.0,68.0,24.6,1.0033444816053512,0.33444816053511706,11.872909698996656,80.93645484949833,4.1806020066889635,1.6722408026755853,22.0,128.0,40.0,good,very low
Nevada Union High,Nevada Joint Union High,Nevada,70.0,79.0,42.4,1.4915693904020753,1.1024643320363166,14.396887159533073,77.30220492866408,3.826199740596628,1.880674448767834,34.0,353.0,89.0,good,low
Samueli Academy,Orange County Department of Education,Orange,42.0,46.0,65.0,3.5984848484848486,0.3787878787878788,83.52272727272727,8.333333333333332,2.6515151515151514,1.5151515151515151,26.0,119.0,66.0,fair,medium
Cypress High,Anaheim Union High,Orange,67.0,82.0,36.6,29.312668463611857,2.7628032345013476,31.8733153638814,22.776280323450134,5.053908355795148,8.221024258760108,105.0,713.0,324.0,good,low
Anaheim High,Anaheim Union High,Orange,35.0,35.0,86.7,0.8620689655172413,0.6631299734748011,94.76127320954907,2.519893899204244,0.2652519893899204,0.9283819628647214,66.0,722.0,137.0,fair,high
Oxford Academy,Anaheim Union High,Orange,94.0,100.0,35.7,62.79434850863422,0.9419152276295133,19.937205651491364,7.142857142857142,1.5698587127158554,7.6138147566719,56.0,200.0,113.0,excellent,low
Katella High,Anaheim Union High,Orange,21.0,39.0,80.9,3.087971274685817,1.5798922800718134,88.9048473967684,4.416517055655296,0.3231597845601436,1.6876122082585279,18.0,651.0,199.0,poor,high
Loara High,Anaheim Union High,Orange,36.0,25.0,80.5,8.550573514077165,1.407716371220021,79.66631908237748,5.995828988529719,0.6256517205422315,3.7539103232533892,53.0,482.0,129.0,fair,high
Savanna High,Anaheim Union High,Orange,44.0,38.0,80.0,6.810631229235881,2.436323366555925,79.45736434108527,6.035437430786268,0.8305647840531563,4.4296788482834994,42.0,482.0,114.0,fair,high
Western High,Anaheim Union High,Orange,31.0,31.0,80.0,8.904109589041095,3.530031612223393,71.65437302423604,7.903055848261328,1.2118018967334034,6.796628029504742,54.0,498.0,97.0,fair,high
Brea-Olinda High,Brea-Olinda Unified,Orange,72.0,90.0,30.099999999999998,20.797227036395146,1.9641825534373194,37.030618139803586,34.48873483535528,2.1952628538417103,3.5239745811669554,121.0,476.0,203.0,good,low
San Juan Hills High,Capistrano Unified,Orange,68.0,79.0,28.7,3.770900035574529,0.4980434009249377,32.657417289220916,56.42120241906795,4.126645321949484,2.525791533262184,199.0,580.0,204.0,good,low
Capistrano Valley High,Capistrano Unified,Orange,76.0,85.0,27.800000000000004,6.283228612856452,1.0149830836152731,32.334461092315124,50.942484291928466,5.799903334944418,3.624939584340261,151.0,521.0,153.0,excellent,low
Aliso Niguel High,Capistrano Unified,Orange,83.0,89.0,18.9,12.318840579710146,1.6798418972332017,19.993412384716734,53.91963109354414,6.851119894598155,5.237154150197629,286.0,749.0,235.0,excellent,very low
Tesoro High,Capistrano Unified,Orange,76.0,81.0,8.1,10.40508339952343,1.1119936457505957,15.011914217633043,63.820492454328836,5.440826052422557,4.209690230341541,259.0,668.0,250.0,excellent,very low
San Clemente High,Capistrano Unified,Orange,80.0,85.0,26.0,1.8382352941176472,0.6350267379679144,26.637700534759357,63.23529411764706,5.514705882352941,2.13903743315508,310.0,808.0,234.0,excellent,low
Dana Hills High,Capistrano Unified,Orange,63.0,91.0,27.1,3.182011030971574,0.8061094611794655,30.2503182011031,58.37929571489181,5.04879083580823,2.333474756045821,213.0,669.0,172.0,good,low
Buena Park High,Fullerton Joint Union High,Orange,35.0,51.0,77.5,5.354330708661418,3.254593175853018,79.52755905511812,5.2493438320209975,1.837270341207349,4.776902887139108,35.0,479.0,195.0,fair,high
Fullerton Union High,Fullerton Joint Union High,Orange,51.0,71.0,51.2,5.56390977443609,1.8546365914786966,65.26315789473685,19.248120300751882,6.065162907268171,2.0050125313283207,59.0,467.0,152.0,good,medium
La Habra High,Fullerton Joint Union High,Orange,51.0,66.0,49.4,1.4194139194139195,1.8315018315018317,76.0989010989011,16.758241758241756,2.0604395604395602,1.8315018315018317,59.0,539.0,172.0,good,low
Sunny Hills High,Fullerton Joint Union High,Orange,74.0,83.0,34.7,38.80341880341881,1.452991452991453,33.63247863247864,16.196581196581196,3.717948717948718,6.196581196581197,119.0,563.0,247.0,good,low
Troy High,Fullerton Joint Union High,Orange,89.0,96.0,29.100000000000005,43.96617986164489,1.191391237509608,27.209838585703306,14.373558800922368,4.803996925441967,8.455034588777863,178.0,624.0,286.0,excellent,low
Bolsa Grande High,Garden Grove Unified,Orange,53.0,47.0,71.4,60.0,0.20887728459530025,33.054830287206265,4.12532637075718,0.36553524804177545,2.2454308093994775,99.0,477.0,245.0,good,medium
Garden Grove High,Garden Grove Unified,Orange,59.0,71.0,65.1,38.8551604509974,1.1708586296617518,50.173460537727664,5.7675628794449265,0.47701647875108416,3.5559410234171724,77.0,569.0,215.0,good,medium
Los Amigos High,Garden Grove Unified,Orange,30.0,25.0,83.0,15.33601378518093,0.17231476163124643,80.58587018954624,2.067777139574957,0.0,1.8380241240666284,163.0,416.0,179.0,fair,high
Ocean View High,Huntington Beach Union High,Orange,40.0,63.0,57.99999999999999,6.3515509601181686,0.4431314623338257,64.77104874446086,23.338257016248154,2.880354505169867,2.2156573116691285,19.0,324.0,92.0,fair,medium
Fountain Valley High,Huntington Beach Union High,Orange,81.0,85.0,32.0,54.05099150141643,0.8781869688385269,14.305949008498583,24.390934844192635,2.634560906515581,3.7393767705382435,102.0,805.0,335.0,excellent,low
Huntington Beach High,Huntington Beach Union High,Orange,75.0,78.0,18.4,11.724839037614368,1.1182649949169774,20.6370721789224,56.42155201626567,6.607929515418502,3.4903422568620805,205.0,718.0,270.0,good,very low
Westminster High,Huntington Beach Union High,Orange,59.0,62.0,81.9,46.15663524292966,0.7976794778825236,46.66424945612763,3.2632342277012323,0.9427121102248005,2.1754894851341553,48.0,628.0,231.0,good,high
Laguna Beach High,Laguna Beach Unified,Orange,79.0,90.0,10.7,5.253104106972302,1.4326647564469914,9.551098376313275,77.17287488061127,5.062082139446036,1.5281757402101241,165.0,294.0,57.0,excellent,very low
Early College High,Newport-Mesa Unified,Orange,53.0,63.0,61.5,4.9504950495049505,0.49504950495049505,61.88118811881188,30.198019801980198,0.49504950495049505,1.9801980198019802,38.0,50.0,15.0,good,medium
Corona del Mar High,Newport-Mesa Unified,Orange,80.0,88.0,9.4,10.016556291390728,0.7864238410596027,9.105960264900661,74.50331125827815,4.180463576158941,1.4072847682119205,300.0,458.0,104.0,excellent,very low
Costa Mesa High,Newport-Mesa Unified,Orange,43.0,63.0,62.8,6.813304721030043,1.3948497854077253,63.78755364806867,22.263948497854077,2.3605150214592276,3.3798283261802577,30.0,286.0,74.0,fair,medium
Estancia High,Newport-Mesa Unified,Orange,28.999999999999996,32.0,73.4,2.2518765638031693,0.4170141784820684,78.39866555462885,15.846538782318598,0.9174311926605505,2.168473728106756,22.0,325.0,89.0,fair,medium
Newport Harbor High,Newport-Mesa Unified,Orange,65.0,71.0,34.6,3.1090289608177173,0.7666098807495741,32.453151618398635,60.0511073253833,2.2998296422487225,1.3202725724020443,237.0,548.0,127.0,good,low
El Modena High,Orange Unified,Orange,30.0,69.0,49.8,5.865657521286661,1.3718070009460739,65.98864711447493,22.37464522232734,1.1352885525070955,3.2639545884578998,42.0,526.0,492.0,fair,low
Villa Park High,Orange Unified,Orange,42.0,82.0,35.4,10.070984915705413,0.9760425909494232,50.399290150842944,33.09671694764862,2.1739130434782608,3.2830523513753325,85.0,584.0,489.0,fair,low
Yorba Linda High,Placentia-Yorba Linda Unified,Orange,78.0,80.0,12.5,23.085460599334073,1.1653718091009988,18.25749167591565,51.10987791342952,3.9400665926748055,2.4417314095449503,104.0,448.0,214.0,excellent,very low
Segerstrom High,Santa Ana Unified,Orange,30.0,22.0,67.5,6.088709677419355,0.4838709677419355,90.12096774193549,1.4919354838709677,0.564516129032258,1.25,480.0,457.0,425.0,fair,medium
Hector G. Godinez,Santa Ana Unified,Orange,31.0,46.0,86.1,1.3163481953290872,0.08492569002123143,97.74946921443737,0.59447983014862,0.08492569002123143,0.16985138004246286,72.0,627.0,582.0,fair,high
OCSA,Santa Ana Unified,Orange,81.0,90.0,11.4,22.323049001814883,0.8166969147005444,19.918330308529946,35.2540834845735,9.25589836660617,12.431941923774954,190.0,379.0,152.0,excellent,very low
Saddleback High,Santa Ana Unified,Orange,20.0,24.0,80.9,1.9016393442622952,0.39344262295081966,94.88524590163935,1.5737704918032787,0.32786885245901637,0.9180327868852459,109.0,383.0,321.0,poor,high
Santa Ana High,Santa Ana Unified,Orange,11.0,22.0,88.0,0.2147239263803681,0.09202453987730061,98.74233128834355,0.3067484662576687,0.09202453987730061,0.5521472392638037,85.0,648.0,551.0,poor,high
El Toro High,Saddleback Valley Unified,Orange,63.0,66.0,29.7,9.043927648578812,1.421188630490956,37.25236864771749,41.94659776055125,4.909560723514212,5.426356589147287,113.0,559.0,189.0,good,low
Laguna Hills High,Saddleback Valley Unified,Orange,60.0,82.0,35.0,6.266666666666667,0.7333333333333333,45.13333333333333,37.46666666666666,4.866666666666666,5.533333333333333,66.0,374.0,118.0,good,low
Trabuco Hills High,Saddleback Valley Unified,Orange,75.0,83.0,18.4,10.186513629842182,1.5781922525107603,25.35868005738881,50.46628407460545,7.352941176470589,5.05738880918221,152.0,669.0,194.0,good,very low
Mission Viejo High,Saddleback Valley Unified,Orange,69.0,79.0,23.5,5.827160493827161,1.925925925925926,30.271604938271608,50.76543209876543,6.716049382716049,4.493827160493828,148.0,562.0,190.0,good,very low
Arnold O. Beckman High,Tustin Unified,Orange,80.0,92.0,22.6,40.2236529989834,2.0670958996950186,20.467638088783463,29.41375804811928,3.761436801084378,4.066418163334463,225.0,760.0,258.0,excellent,very low
Tustin High,Tustin Unified,Orange,43.0,43.0,66.7,4.901531728665208,2.1006564551422318,78.38074398249452,10.109409190371991,1.4442013129102844,3.063457330415755,164.0,577.0,283.0,fair,medium
Irvine High,Irvine Unified,Orange,86.0,91.0,23.9,47.93733681462141,2.297650130548303,15.03916449086162,24.490861618798956,5.796344647519582,4.43864229765013,139.0,533.0,168.0,excellent,very low
Woodbridge High,Irvine Unified,Orange,86.0,88.0,21.5,35.3916286779942,2.7766266058847906,12.349772067965189,38.70700372979694,6.464981351015334,4.309987567343556,174.0,616.0,229.0,excellent,very low
Northwood High,Irvine Unified,Orange,92.0,93.0,15.7,55.23012552301255,1.4411901441190145,8.554160855416086,25.19758251975825,5.997210599721059,3.5797303579730357,234.0,623.0,226.0,excellent,very low
Los Alamitos High,Los Alamitos Unified,Orange,71.0,82.0,16.3,12.848101265822784,3.6075949367088604,26.265822784810126,46.58227848101266,6.424050632911392,4.272151898734177,262.0,758.0,319.0,good,very low
Colfax High,Placer Union High,Placer,55.00000000000001,65.0,25.6,0.8038585209003215,0.482315112540193,10.289389067524116,80.06430868167203,5.94855305466238,2.4115755627009645,31.0,125.0,51.0,good,low
Del Oro High,Placer Union High,Placer,70.0,78.0,14.899999999999999,1.4792899408284024,0.7100591715976331,11.95266272189349,77.98816568047337,5.384615384615385,2.485207100591716,110.0,410.0,165.0,good,very low
Placer High,Placer Union High,Placer,68.0,61.0,32.1,1.6332590942835932,0.8166295471417966,21.455085374907203,67.78025241276912,4.8997772828507795,3.414996288047513,64.0,343.0,101.0,good,low
Antelope High,Roseville Joint Union High,Placer,50.0,66.0,52.5,11.819681143485433,8.356239692138539,21.55030236393623,42.2759758108851,9.895547003848268,6.102253985706432,92.0,442.0,193.0,fair,medium
Woodcreek High,Roseville Joint Union High,Placer,80.0,83.0,18.1,8.19672131147541,2.9039812646370025,17.798594847775178,63.37236533957845,1.6861826697892273,6.04215456674473,132.0,537.0,182.0,excellent,very low
Granite Bay High,Roseville Joint Union High,Placer,83.0,87.0,10.7,13.779718583212034,2.1834061135371177,10.771470160116449,63.56137797185832,2.911208151382824,6.792819019893255,201.0,513.0,247.0,excellent,very low
Oakmont High,Roseville Joint Union High,Placer,76.0,84.0,24.8,11.637728765837634,2.7686532144533085,20.835288596902863,51.055842327545754,2.5809479117785075,11.121539183481934,74.0,482.0,157.0,excellent,very low
Roseville High,Roseville Joint Union High,Placer,60.0,57.99999999999999,27.399999999999995,6.779661016949152,3.738783649052842,25.47357926221336,56.08175473579262,1.1465603190428715,6.779661016949152,110.0,416.0,157.0,good,low
North Tahoe High,Tahoe-Truckee Unified,Placer,72.0,81.0,42.2,1.4084507042253522,0.0,43.66197183098591,50.93896713615024,3.051643192488263,0.9389671361502347,32.0,103.0,39.0,good,low
Tahoe Truckee High,Tahoe-Truckee Unified,Placer,56.00000000000001,87.0,30.099999999999998,0.516795865633075,0.2583979328165375,32.55813953488372,62.01550387596899,3.875968992248062,0.7751937984496124,45.0,173.0,66.0,good,low
Whitney High,Rocklin Unified,Placer,76.0,88.0,15.299999999999999,8.583899127061105,2.521823472356935,15.85838991270611,58.29291949563531,7.613967022308439,7.129000969932105,112.0,458.0,176.0,excellent,very low
Western Sierra Collegiate Academy,Rocklin Unified,Placer,67.0,72.0,10.9,19.554455445544555,1.2376237623762376,13.613861386138614,50.742574257425744,7.920792079207921,6.9306930693069315,32.0,119.0,45.0,good,very low
Rocklin High,Rocklin Unified,Placer,79.0,76.0,13.600000000000001,7.854578096947935,1.7055655296229804,14.31777378815081,66.87612208258528,5.6104129263913824,3.6355475763016156,164.0,499.0,193.0,excellent,very low
Hillcrest High,Alvord Unified,Riverside,45.0,65.0,58.20000000000001,6.005830903790088,5.772594752186589,65.01457725947522,17.31778425655977,2.2157434402332363,3.6734693877551026,17.0,391.0,123.0,fair,medium
Norte Vista High,Alvord Unified,Riverside,27.0,28.999999999999996,83.8,1.8876828692779613,1.132609721566777,91.50542708824916,3.7281736668239738,0.8494572911750826,0.8966493629070316,63.0,483.0,125.0,fair,high
Banning High,Banning Unified,Riverside,33.0,25.0,83.0,4.203935599284437,7.6923076923076925,68.51520572450805,12.164579606440071,1.9677996422182469,5.456171735241503,51.0,218.0,72.0,fair,high
Beaumont Senior High,Beaumont Unified,Riverside,28.000000000000004,48.0,56.99999999999999,3.0434782608695654,7.190635451505016,52.84280936454849,28.963210702341136,3.411371237458194,4.5484949832775925,48.0,652.0,571.0,fair,medium
Eleanor Roosevelt High,Corona-Norco Unified,Riverside,54.0,57.99999999999999,36.4,16.641550053821312,10.22604951560818,45.769644779332616,17.868675995694293,2.0882669537136707,7.405812701829925,190.0,1083.0,543.0,good,low
Corona High,Corona-Norco Unified,Riverside,40.0,31.0,62.8,3.0110262934690413,2.502120441051739,75.02120441051738,16.45462256149279,0.6361323155216284,2.374893977947413,108.0,581.0,204.0,fair,medium
Norco High,Corona-Norco Unified,Riverside,52.0,64.0,41.8,3.072491598655785,2.6404224675948154,50.84013442150744,39.12626020163226,1.8242918867018725,2.4963994239078255,58.0,472.0,163.0,good,low
Shadow Hills High,Desert Sands Unified,Riverside,23.0,21.0,62.5,0.5667181865018033,1.7001545595054095,80.370942812983,13.54971664090675,0.6182380216383307,3.194229778464709,34.0,528.0,185.0,poor,medium
Palm Desert High,Desert Sands Unified,Riverside,64.0,75.0,44.8,4.401913875598086,2.1052631578947367,46.50717703349282,40.143540669856456,3.4449760765550237,3.3971291866028706,84.0,435.0,136.0,good,low
Indio High,Desert Sands Unified,Riverside,13.0,20.0,81.5,0.5899705014749262,0.8849557522123894,94.59193706981318,3.146509341199607,0.24582104228121926,0.5408062930186824,45.0,517.0,174.0,poor,high
Tahquitz High,Hemet Unified,Riverside,19.0,25.0,85.7,0.9535160905840285,10.071513706793803,67.69964243146603,16.98450536352801,2.3241954707985695,1.9666269368295588,28.0,386.0,282.0,poor,high
Western Center Academy,Hemet Unified,Riverside,75.0,76.0,29.600000000000005,6.179775280898876,3.3707865168539324,40.02808988764045,40.73033707865169,5.477528089887641,4.213483146067416,21.0,67.0,67.0,good,low
Hemet High,Hemet Unified,Riverside,24.0,72.0,69.5,0.4424778761061947,5.83266291230893,56.355591311343524,31.456154465004023,3.4593724859211585,2.4537409493161704,18.0,573.0,405.0,poor,medium
Patriot High,Jurupa Unified,Riverside,38.0,41.0,63.4,1.507537688442211,1.7169179229480735,84.50586264656617,10.175879396984925,0.6700167504187605,1.4237855946398659,37.0,539.0,201.0,fair,medium
Jurupa Valley High,Jurupa Unified,Riverside,34.0,28.000000000000004,71.9,0.47253396337861786,1.299468399291199,88.36385115180153,7.442409923213231,0.47253396337861786,1.9492025989367987,98.0,383.0,68.0,fair,medium
Rubidoux High,Jurupa Unified,Riverside,24.0,19.0,75.4,1.0591900311526479,2.679127725856698,92.5233644859813,2.866043613707165,0.24922118380062305,0.6230529595015576,74.0,350.0,113.0,poor,high
Santa Rosa Academy,Menifee Union Elementary,Riverside,54.0,72.0,24.8,2.24019912881145,4.169259489732421,35.656502800248916,49.2221530802738,6.036092097075295,2.675793403858121,18.0,113.0,52.0,good,very low
Canyon Springs High,Moreno Valley Unified,Riverside,17.0,52.0,73.2,1.3972985561248252,14.15929203539823,68.60735910572893,9.641360037261295,3.3535165346995806,2.841173730787145,31.0,494.0,439.0,poor,medium
Valley View High,Moreno Valley Unified,Riverside,21.0,44.0,69.9,2.5954764553207266,13.385242862439748,69.2992213570634,9.492028179458657,1.92806822395254,3.2999629217649242,36.0,595.0,538.0,poor,medium
Moreno Valley High,Moreno Valley Unified,Riverside,12.0,46.0,87.2,1.342882721575649,11.280214861235452,80.84153983885408,3.178155774395703,0.9847806624888094,2.372426141450313,39.0,540.0,472.0,poor,high
Nuview Bridge Early College High,Nuview Union,Riverside,45.0,34.0,64.0,1.5360983102918586,2.457757296466974,80.03072196620585,9.831029185867896,0.7680491551459293,5.376344086021505,169.0,157.0,124.0,fair,medium
Rancho Mirage High,Palm Springs Unified,Riverside,37.0,42.0,77.2,0.5890052356020943,2.74869109947644,76.70157068062828,13.874345549738221,2.0287958115183247,4.057591623036649,36.0,362.0,86.0,fair,high
Cathedral City High,Palm Springs Unified,Riverside,32.0,35.0,88.0,0.7117437722419928,2.491103202846975,87.4258600237248,5.753262158956109,0.9489916963226572,2.6690391459074734,31.0,390.0,111.0,fair,high
Desert Hot Springs High,Palm Springs Unified,Riverside,18.0,7.000000000000001,85.6,0.6152125279642058,6.599552572706935,78.97091722595079,11.353467561521253,1.3982102908277405,1.0626398210290828,46.0,417.0,82.0,poor,high
Palm Springs High,Palm Springs Unified,Riverside,31.0,28.999999999999996,80.2,1.4259144451332921,7.191568505889647,64.72411655300682,17.606943583384997,2.6658400495970245,6.385616862988221,119.0,418.0,182.0,fair,high
Paloma Valley High,Perris Union High,Riverside,40.0,49.0,48.2,2.3314429741650917,5.198487712665406,48.519218651543795,30.30875866414619,7.088846880907372,6.553245116572148,73.0,717.0,256.0,fair,low
Perris High,Perris Union High,Riverside,19.0,14.000000000000002,86.5,0.41379310344827586,5.379310344827586,90.89655172413794,1.9310344827586208,0.8275862068965517,0.5517241379310345,152.0,512.0,145.0,poor,high
Riverside STEM Academy,Riverside Unified,Riverside,91.0,91.0,31.6,20.73170731707317,6.859756097560976,33.6890243902439,30.03048780487805,4.2682926829268295,4.420731707317073,22.0,53.0,35.0,excellent,low
Arlington High,Riverside Unified,Riverside,28.999999999999996,33.0,73.0,3.071120689655172,5.495689655172414,69.9353448275862,16.594827586206897,0.9698275862068966,3.9331896551724137,123.0,434.0,192.0,fair,medium
Martin Luther King Jr. High,Riverside Unified,Riverside,63.0,70.0,34.1,8.175277959450622,7.390451275343361,38.1621975147155,36.429038587311965,3.2047089601046435,6.638325703073905,148.0,759.0,336.0,good,low
John W. North High,Riverside Unified,Riverside,35.0,38.0,74.6,3.3274179236912156,10.292812777284826,71.87222715173026,8.78438331854481,1.9964507542147296,3.7267080745341614,118.0,501.0,213.0,fair,medium
San Jacinto High,San Jacinto Unified,Riverside,24.0,23.0,71.8,1.1644832605531297,7.4599708879184865,74.34497816593887,10.225618631732168,3.129548762736536,3.6754002911208152,30.0,574.0,185.0,poor,medium
Desert Mirage High,Coachella Valley Unified,Riverside,17.0,12.0,94.4,0.04875670404680643,0.04875670404680643,98.34227206240858,0.3412969283276451,0.0,1.218917601170161,97.0,459.0,125.0,poor,high
Coachella Valley High,Coachella Valley Unified,Riverside,27.0,20.0,91.6,0.11086474501108648,0.22172949002217296,98.26311899482631,0.48041389504804144,0.07390983000739099,0.8499630450849962,88.0,607.0,168.0,fair,high
Lakeside High,Lake Elsinore Unified,Riverside,32.0,33.0,75.3,1.4396456256921373,3.0454042081949058,73.421926910299,16.611295681063122,3.211517165005537,2.2702104097452933,92.0,387.0,112.0,fair,high
Temescal Canyon High,Lake Elsinore Unified,Riverside,43.0,48.0,53.7,3.1423290203327174,5.0831792975970425,51.89463955637707,30.175600739371532,6.839186691312385,2.865064695009242,63.0,496.0,238.0,fair,medium
Great Oak High,Temecula Valley Unified,Riverside,67.0,73.0,18.4,7.024664377146425,3.3718389010302845,27.880112394630036,43.1470496409616,10.708710583827662,7.867624102403996,214.0,756.0,349.0,good,very low
Temecula Valley High,Temecula Valley Unified,Riverside,46.0,62.0,26.899999999999995,2.9526281635301754,2.7255029201817003,33.19273199221285,48.604802076573655,7.722258273848151,4.802076573653472,215.0,642.0,310.0,fair,low
Temecula Preparatory,Temecula Valley Unified,Riverside,53.0,75.0,21.2,3.8679245283018866,3.1132075471698113,32.075471698113205,42.64150943396226,10.18867924528302,8.11320754716981,20.0,78.0,59.0,good,very low
Vista Murrieta High,Murrieta Valley Unified,Riverside,52.0,67.0,29.9,5.651930609960829,7.302742025741465,37.32512590934527,33.99552322327924,7.778399552322328,7.946278679350867,165.0,884.0,382.0,good,low
Murrieta Mesa High,Murrieta Valley Unified,Riverside,53.0,53.0,35.8,4.116920543433512,5.969534787978592,40.92219020172911,38.287361053931654,6.298888431453273,4.405104981473857,151.0,574.0,225.0,good,low
Murrieta Valley High,Murrieta Valley Unified,Riverside,54.0,68.0,27.699999999999996,3.127715030408341,3.735881841876629,32.79756733275413,51.47697654213728,5.603822762814944,3.258036490008688,142.0,572.0,221.0,good,low
Rancho Verde High,Val Verde Unified,Riverside,20.0,35.0,74.0,2.9918864097363085,22.058823529411764,61.71399594320487,5.02028397565923,2.9918864097363085,5.223123732251522,37.0,505.0,471.0,poor,medium
Monterey Trail High,Elk Grove Unified,Sacramento,40.0,48.0,65.4,36.74775928297055,15.663679043960736,24.285104566794708,6.530089628681178,6.828851899274435,9.944515578318395,117.0,583.0,245.0,fair,medium
Pleasant Grove High,Elk Grove Unified,Sacramento,82.0,85.0,26.200000000000003,25.205479452054796,4.7749510763209395,19.217221135029355,36.007827788649706,8.414872798434441,6.379647749510762,162.0,556.0,228.0,excellent,low
Cosumnes Oaks High,Elk Grove Unified,Sacramento,67.0,70.0,30.599999999999998,21.732817037754117,14.52081316553727,21.732817037754117,19.070667957405615,9.728944820909971,13.213939980638918,143.0,580.0,285.0,good,low
Florin High,Elk Grove Unified,Sacramento,23.0,32.0,91.5,36.03164942178941,11.564211807668897,37.12720632988436,5.05173463177115,3.5301278149726114,6.695069993913573,94.0,322.0,124.0,poor,high
Laguna Creek High,Elk Grove Unified,Sacramento,57.99999999999999,72.0,45.8,18.728606356968218,14.572127139364301,28.508557457212714,21.907090464547675,8.557457212713937,7.7261613691931545,85.0,451.0,175.0,good,low
